Lot URL,Lot/Inv #,Est. Retail value,Sale date,Year,Make,Model,Engine type,Cylinders,VIN,Title code,Odometer,Odometer description,Damage description,Current bid,My bid,Item number,Sale name,Auto grade,Sale light,Announcements
https://www.copart.com/lot/95038525/clean-title-2012-toyota-camry-base-me-windham,95038525,$1 USD,12/17/2025 06:30 pm GMT+3:30,2012,TOYT,CAMRY BASE,2.5L  4,4,4T4BF1FK1CR******,CERTIFICATE OF TITLE,"329,815 A",ACTUAL,FRONT END,125 USD,0 USD,0,ME - WINDHAM,0,N/A,N/A
https://www.copart.com/lot/95036275/salvage-2020-ford-fusion-titanium-ny-long-island,95036275,"16,882 USD",12/17/2025 06:30 pm GMT+3:30,2020,FORD,FUSION TIT,2.0L  4,4,3FA6P0SU5LR******,MV-907A SALVAGE CERTIFICATE,"53,530 A",ACTUAL,REAR END,"2,600 USD",0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/95027735/clean-title-2010-toyota-rav4-ma-freetown,95027735,"10,493 USD",12/17/2025 06:30 pm GMT+3:30,2010,TOYT,RAV4,2.5L  4,4,2T3BF4DV4AW******,CERTIFICATE OF TITLE,"154,574 A",ACTUAL,FRONT END,100 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/95025905/salvage-2018-ford-f150-super-cab-ny-syracuse,95025905,"25,412 USD",12/17/2025 06:30 pm GMT+3:30,2018,FORD,F150 SUPER,3.5L  6,6,1FTFX1EG7JK******,MV-907A SALVAGE CERTIFICATE,"62,761 A",ACTUAL,FRONT END,"5,400 USD",0 USD,9,NY - SYRACUSE,0,N/A,N/A
https://www.copart.com/lot/95024655/salvage-2016-hyundai-santa-fe-sport-pa-scranton,95024655,"9,460 USD",12/17/2025 06:30 pm GMT+3:30,2016,HYUN,SANTA FE S,2.0L  4,4,5XYZWDLA0GG******,CERTIFICATE OF SALVAGE,"104,552 A",ACTUAL,UNDERCARRIAGE,375 USD,0 USD,2508,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/95021875/salvage-2020-honda-civic-lx-ma-north-boston,95021875,"16,822 USD",12/17/2025 06:30 pm GMT+3:30,2020,HOND,CIVIC LX,2.0L  4,4,2HGFC2F66LH******,CERT OF TITLE-SALVAGE,"56,088 A",ACTUAL,SIDE,100 USD,0 USD,34,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/95018625/clean-title-2015-subaru-legacy-2-5i-premium-ma-west-warren,95018625,"8,222 USD",12/17/2025 06:30 pm GMT+3:30,2015,SUBA,LEGACY 2.5,2.5L  4,4,4S3BNAC68F3******,CERT OF TITLE-RECONSTRCTD COLL,"47,910 A",ACTUAL,FRONT END,500 USD,0 USD,29,MA - WEST WARREN,0,N/A,N/A
https://www.copart.com/lot/95012145/salvage-2017-honda-cr-v-ex-ny-long-island,95012145,"11,054 USD",12/17/2025 06:30 pm GMT+3:30,2017,HOND,CR-V EX,1.5L  4,4,2HKRW2H59HH******,MV-907A SALVAGE CERTIFICATE,"170,455 N",NOT ACTUAL,FRONT END,175 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/95003475/clean-title-2009-toyota-highlander-nj-trenton,95003475,"4,500 USD",12/17/2025 06:30 pm GMT+3:30,2009,TOYT,HIGHLANDER,3.5L  6,6,JTEES41A992******,CERTIFICATE OF TITLE,"170,250 A",ACTUAL,MECHANICAL,225 USD,0 USD,0,NJ - TRENTON,0,N/A,N/A
https://www.copart.com/lot/94995785/clean-title-2015-chevrolet-malibu-1lt-mi-kincheloe,94995785,"5,722 USD",12/17/2025 06:30 pm GMT+3:30,2015,CHEV,MALIBU 1LT,2.5L  4,4,1G11C5SL4FF******,CERTIFICATE OF TITLE,"127,951 A",ACTUAL,FRONT END,775 USD,0 USD,34,MI - KINCHELOE,0,N/A,N/A
https://www.copart.com/lot/94992385/salvage-2015-toyota-rav4-limited-pa-philadelphia-east-sublot,94992385,"10,010 USD",12/17/2025 06:30 pm GMT+3:30,2015,TOYT,RAV4 LIMIT,2.5L  4,4,2T3DFREV5FW******,CERTIFICATE OF SALVAGE,"166,936 A",ACTUAL,FRONT END,"1,000 USD",0 USD,48,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/94990995/clean-title-2016-ford-f150-super-cab-ma-north-boston,94990995,$1 USD,12/17/2025 06:30 pm GMT+3:30,2016,FORD,F150 SUPER,3.5L  6,6,1FTFX1EG9GK******,CERTIFICATE OF TITLE (P),"187,120 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,3265,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94988215/clean-title-2015-gmc-savana-g3500-lt-ma-north-boston,94988215,$1 USD,12/17/2025 06:30 pm GMT+3:30,2015,GMC,SAVANA G35,6.0L  8,8,1GJZ71FGXF1******,CERTIFICATE OF TITLE (P),"251,421 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,3259,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94984615/clean-title-2013-ford-fusion-se-ma-west-warren,94984615,$1 USD,12/17/2025 06:30 pm GMT+3:30,2013,FORD,FUSION SE,1.6L  4,4,3FA6P0HR7DR******,CERT OF TITLE-RECONSTRCTD COLL,"213,598 A",ACTUAL,FRONT END,300 USD,0 USD,2020,MA - WEST WARREN,0,N/A,N/A
https://www.copart.com/lot/94984325/clean-title-2017-lincoln-mkc-reserve-ma-north-boston,94984325,$1 USD,12/17/2025 06:30 pm GMT+3:30,2017,LINC,MKC RESERV,2.3L  4,4,5LMTJ3DH8HU******,CERTIFICATE OF TITLE (P),"145,828 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,4012,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94982165/clean-title-2013-toyota-tundra-double-cab-sr5-ma-freetown,94982165,"17,600 USD",12/17/2025 06:30 pm GMT+3:30,2013,TOYT,TUNDRA DOU,5.7L  8,8,5TFUY5F15DX******,CERTIFICATE OF TITLE,"103,351 A",ACTUAL,MINOR DENT/SCRATCHES,100 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/94981495/clean-title-2007-chevrolet-silverado-k1500-ny-albany,94981495,"8,830 USD",12/17/2025 06:30 pm GMT+3:30,2007,CHEV,SILVERADO,4.8L  8,8,1GCEK14C57E******,CERTIFICATE OF TITLE,"155,915 E",EXEMPT,REAR END,0 USD,0 USD,144,NY - ALBANY,0,N/A,N/A
https://www.copart.com/lot/94978705/salvage-2013-hyundai-elantra-gls-pa-scranton,94978705,"4,626 USD",12/17/2025 06:30 pm GMT+3:30,2013,HYUN,ELANTRA GL,1.8L  4,4,KMHDH4AE0DU******,CERTIFICATE OF SALVAGE,"144,395 A",ACTUAL,FRONT END,300 USD,0 USD,2025,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/94974845/salvage-2016-acura-tlx-advance-ny-albany,94974845,"19,327 USD",12/17/2025 06:30 pm GMT+3:30,2016,ACUR,TLX ADVANC,3.5L  6,6,19UUB3F7XGA******,MV-907A SALVAGE CERTIFICATE,"58,150 A",ACTUAL,REAR END,"1,350 USD",0 USD,30,NY - ALBANY,0,N/A,N/A
https://www.copart.com/lot/94970155/salvage-2006-honda-civic-lx-nj-trenton,94970155,"5,487 USD",12/17/2025 06:30 pm GMT+3:30,2006,HOND,CIVIC LX,1.8L  4,4,2HGFG12616H******,CERT OF TITLE-SALVAGE,"170,265 A",ACTUAL,REAR END,0 USD,0 USD,0,NJ - TRENTON,0,N/A,N/A
https://www.copart.com/lot/94969375/salvage-2018-chevrolet-silverado-k1500-lt-pa-scranton,94969375,"21,532 USD",12/17/2025 06:30 pm GMT+3:30,2018,CHEV,SILVERADO,5.3L  8,8,3GCUKREC0JG******,CERTIFICATE OF SALVAGE,"115,162 A",ACTUAL,REAR END,"5,200 USD",0 USD,2,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/94968335/clean-title-2010-toyota-prius-ma-freetown,94968335,"9,836 USD",12/17/2025 06:30 pm GMT+3:30,2010,TOYT,PRIUS,1.8L  4,4,JTDKN3DUXA0******,CERTIFICATE OF TITLE,"158,989 A",ACTUAL,SIDE,525 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/94965445/clean-title-2012-nissan-armada-sv-mi-kincheloe,94965445,"10,158 USD",12/17/2025 06:30 pm GMT+3:30,2012,NISS,ARMADA SV,5.6L  8,8,5N1AA0NC2CN******,CERTIFICATE OF TITLE,"127,600 A",ACTUAL,SIDE,275 USD,0 USD,18,MI - KINCHELOE,0,N/A,N/A
https://www.copart.com/lot/94964735/salvage-2022-chevrolet-spark-1lt-mi-kincheloe,94964735,"9,924 USD",12/17/2025 06:30 pm GMT+3:30,2022,CHEV,SPARK 1LT,1.4L  4,4,KL8CD6SA9NC******,CERT OF TITLE-SALVAGE VEHICLE,"114,576 A",ACTUAL,FRONT END,60 USD,0 USD,45,MI - KINCHELOE,0,N/A,N/A
https://www.copart.com/lot/94963725/salvage-2017-hyundai-elantra-se-pa-philadelphia-east-sublot,94963725,"12,734 USD",12/17/2025 06:30 pm GMT+3:30,2017,HYUN,ELANTRA SE,2.0L  4,4,KMHD84LFXHU******,CERTIFICATE OF SALVAGE,0 N,NOT ACTUAL,VANDALISM,20 USD,0 USD,91,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/94961715/clean-title-2016-chevrolet-silverado-k1500-lt-pa-scranton,94961715,$1 USD,12/17/2025 06:30 pm GMT+3:30,2016,CHEV,SILVERADO,5.3L  8,8,1GCVKRECXGZ******,CERT OF TITLE,"161,346 A",ACTUAL,FRONT END,600 USD,0 USD,2259,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/94958985/clean-title-2012-toyota-camry-base-me-windham,94958985,$1 USD,12/17/2025 06:30 pm GMT+3:30,2012,TOYT,CAMRY BASE,2.5L  4,4,4T4BF1FK7CR******,CERTIFICATE OF TITLE,"231,060 A",ACTUAL,MINOR DENT/SCRATCHES,250 USD,0 USD,0,ME - WINDHAM,0,N/A,N/A
https://www.copart.com/lot/94958705/clean-title-2007-toyota-rav4-me-windham,94958705,$1 USD,12/17/2025 06:30 pm GMT+3:30,2007,TOYT,RAV4,2.4L  4,4,JTMBD33V475******,CERTIFICATE OF TITLE,"207,001 E",EXEMPT,FRONT END,0 USD,0 USD,0,ME - WINDHAM,0,N/A,N/A
https://www.copart.com/lot/94956855/salvage-2013-mazda-3-i-ny-albany,94956855,"3,723 USD",12/17/2025 06:30 pm GMT+3:30,2013,MAZD,3 I,2.0L  4,4,JM1BL1U84D1******,MV-907A SALVAGE CERTIFICATE,0 N,NOT ACTUAL,FRONT END,0 USD,0 USD,146,NY - ALBANY,0,N/A,N/A
https://www.copart.com/lot/94953765/clean-title-2019-mercedes-benz-glc-350e-ma-north-boston,94953765,$1 USD,12/17/2025 06:30 pm GMT+3:30,2019,MERZ,GLC 350E,2.0L  4,4,WDC0G5EB9KF******,CERT OF TITLE-LEMON LAW BUYBAC (P),"136,764 A",ACTUAL,MINOR DENT/SCRATCHES,"2,000 USD",0 USD,77,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94953225/salvage-2010-toyota-corolla-base-pa-philadelphia-east-sublot,94953225,"5,508 USD",12/17/2025 06:30 pm GMT+3:30,2010,TOYT,COROLLA BA,1.8L  4,4,2T1BU4EE5AC******,CERTIFICATE OF SALVAGE,"115,943 A",ACTUAL,SIDE,"1,350 USD",0 USD,26,PA - PHILADELPHIA EAST-SUBLOT,0,N/A,N/A
https://www.copart.com/lot/94951525/clean-title-2007-honda-accord-se-ma-north-boston,94951525,"3,677 USD",12/17/2025 06:30 pm GMT+3:30,2007,HOND,ACCORD SE,3.0L  6,6,1HGCM66497A******,CERT OF TITLE-RECONSTRCTD COLL,"222,496 A",ACTUAL,REAR END,300 USD,0 USD,3290,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94950815/salvage-2018-ford-mustang-ma-freetown,94950815,"17,729 USD",12/17/2025 06:30 pm GMT+3:30,2018,FORD,MUSTANG,2.3L  4,4,1FA6P8TH1J5******,CERT OF TITLE-SALVAGE,"56,991 A",ACTUAL,SIDE,300 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/94948945/salvage-2000-honda-civic-ex-pa-scranton,94948945,"1,810 USD",12/17/2025 06:30 pm GMT+3:30,2000,HOND,CIVIC EX,1.6L  4,4,1HGEJ8247YL******,CERTIFICATE OF SALVAGE,"285,811 E",EXEMPT,FRONT END,275 USD,0 USD,2281,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/94942225/salvage-2017-nissan-sentra-s-pa-scranton,94942225,"8,124 USD",12/17/2025 06:30 pm GMT+3:30,2017,NISS,SENTRA S,1.8L  4,4,3N1AB7AP3HY******,CERTIFICATE OF SALVAGE,"83,459 A",ACTUAL,REAR END,300 USD,0 USD,80,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/94939815/salvage-2013-ford-explorer-sport-nj-trenton,94939815,"7,394 USD",12/17/2025 06:30 pm GMT+3:30,2013,FORD,EXPLORER S,3.5L  6,6,1FM5K8GT6DG******,CERT OF TITLE-SALVAGE,"173,694 N",NOT ACTUAL,SIDE,225 USD,0 USD,0,NJ - TRENTON,0,N/A,N/A
https://www.copart.com/lot/94938615/clean-title-2002-ford-ranger-ma-north-boston,94938615,"6,483 USD",12/17/2025 06:30 pm GMT+3:30,2002,FORD,RANGER,3.0L  6,6,1FTYR11U52T******,CERT OF TITLE-REBUILT VEHICLE,"150,473 A",ACTUAL,FRONT END,100 USD,0 USD,4069,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94938495/salvage-2011-toyota-prius-ny-long-island,94938495,"4,510 USD",12/17/2025 06:30 pm GMT+3:30,2011,TOYT,PRIUS,1.8L  4,4,JTDKN3DU7B5******,MV-907A SALVAGE CERTIFICATE,"154,084 A",ACTUAL,VANDALISM,175 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/94937415/clean-title-1997-dodge-ram-1500-ma-west-warren,94937415,"5,292 USD",12/17/2025 06:30 pm GMT+3:30,1997,DODG,RAM 1500,5.2L  8,8,1B7HF16Y1VS******,CERT OF TITLE-RECONSTRCTD COLL,"96,476 A",ACTUAL,SIDE,300 USD,0 USD,17,MA - WEST WARREN,0,N/A,N/A
https://www.copart.com/lot/94935615/salvage-2019-honda-accord-lx-nj-trenton,94935615,"15,149 USD",12/17/2025 06:30 pm GMT+3:30,2019,HOND,ACCORD LX,1.5L  4,4,1HGCV1F10KA******,CERT OF TITLE-SALVAGE,"90,559 A",ACTUAL,REAR END,"4,750 USD",0 USD,0,NJ - TRENTON,0,N/A,N/A
https://www.copart.com/lot/94933615/salvage-2025-mercedes-benz-gle-coupe-450-4matic-ny-syracuse,94933615,"93,774 USD",12/17/2025 06:30 pm GMT+3:30,2025,MERZ,GLE COUPE,3.0L  6,6,4JGFD5KB1SB******,MV-907A SALVAGE CERTIFICATE,"4,669 A",ACTUAL,FRONT END,"17,400 USD",0 USD,144,NY - SYRACUSE,0,N/A,N/A
https://www.copart.com/lot/94929705/salvage-2012-hyundai-elantra-gls-ny-long-island,94929705,"3,212 USD",12/17/2025 06:30 pm GMT+3:30,2012,HYUN,ELANTRA GL,1.8L  4,4,KMHDH4AE0CU******,MV-907A SALVAGE CERTIFICATE,"161,915 A",ACTUAL,FRONT END,175 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/94926645/salvage-2009-dodge-charger-sxt-pa-scranton,94926645,"3,913 USD",12/17/2025 06:30 pm GMT+3:30,2009,DODG,CHARGER SX,3.5L  6,6,2B3KK33V79H******,CERTIFICATE OF SALVAGE,"157,770 A",ACTUAL,FRONT END,10 USD,0 USD,2080,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/94923805/salvage-2015-jeep-grand-cherokee-limited-ny-long-island,94923805,$1 USD,12/17/2025 06:30 pm GMT+3:30,2015,JEP,GRAND CHER,3.6L  6,6,1C4RJFBG4FC******,MV-907A SALVAGE CERTIFICATE,"168,164 A",ACTUAL,FRONT END,0 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/94923635/clean-title-2012-honda-civic-exl-ma-north-boston,94923635,"7,742 USD",12/17/2025 06:30 pm GMT+3:30,2012,HOND,CIVIC EXL,1.8L  4,4,2HGFB2F96CH******,CERT OF TITLE-RECONSTRCTD COLL,"148,042 A",ACTUAL,REAR END,"1,300 USD",0 USD,2385,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94920635/clean-title-2017-bmw-x5-xdrive50i-ma-north-boston,94920635,$1 USD,12/17/2025 06:30 pm GMT+3:30,2017,BMW,X5 XDRIVE5,4.4L  8,8,5UXKR6C56H0******,CERTIFICATE OF TITLE (P),"116,153 A",ACTUAL,MINOR DENT/SCRATCHES,"8,500 USD",0 USD,3255,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94918895/salvage-2013-nissan-pathfinder-s-pa-scranton,94918895,"3,670 USD",12/17/2025 06:30 pm GMT+3:30,2013,NISS,PATHFINDER,3.5L  6,6,5N1AR2MM1DC******,CERT OF SALV-R=RECONSTRUCTED,"171,356 A",ACTUAL,FRONT END,60 USD,0 USD,2069,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/94916585/salvage-2025-land-rover-range-rover-velar-dynamic-se-ma-north-boston,94916585,$1 USD,12/17/2025 06:30 pm GMT+3:30,2025,LAND,RANGE ROVER VELAR DYNAMIC SE,2.0L  4,4,SALYL2EX5SA******,CERT OF TITLE - SALVAGE (P),"34,263 A",ACTUAL,FRONT END,"19,500 USD",0 USD,4102,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94911725/salvage-2014-chevrolet-equinox-lt-pa-scranton,94911725,"7,963 USD",12/17/2025 06:30 pm GMT+3:30,2014,CHEV,EQUINOX LT,3.6L  6,6,2GNFLFE33E6******,CERTIFICATE OF SALVAGE,"85,036 A",ACTUAL,FRONT END,300 USD,0 USD,74,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/94909585/clean-title-2015-ford-escape-se-ma-freetown,94909585,$1 USD,12/17/2025 06:30 pm GMT+3:30,2015,FORD,ESCAPE SE,2.0L  4,4,1FMCU9G98FU******,CERTIFICATE OF TITLE,"199,512 A",ACTUAL,ALL OVER,0 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
https://www.copart.com/lot/94905075/salvage-2003-dodge-dakota-quad-slt-ny-long-island,94905075,"6,924 USD",12/17/2025 06:30 pm GMT+3:30,2003,DODG,DAKOTA QUA,4.7L  8,8,1D7HG48N43S******,MV-907A SALVAGE CERTIFICATE,"120,881 E",EXEMPT,FRONT END,325 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/94905005/clean-title-2004-toyota-avalon-xl-ny-long-island,94905005,$1 USD,12/17/2025 06:30 pm GMT+3:30,2004,TOYT,AVALON XL,3.0L  6,6,4T1BF28B44U******,CERTIFICATE OF TITLE,"145,750 E",EXEMPT,REAR END,450 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/94904775/salvage-2013-cadillac-xts-premium-collection-ny-albany,94904775,"12,651 USD",12/17/2025 06:30 pm GMT+3:30,2013,CADI,XTS PREMIU,3.6L  6,6,2G61T5S3XD9******,MV-907A SALVAGE CERTIFICATE,"98,905 A",ACTUAL,FRONT END,200 USD,0 USD,68,NY - ALBANY,0,N/A,N/A
https://www.copart.com/lot/94903055/clean-title-2014-cadillac-xts-ny-long-island,94903055,"8,325 USD",12/17/2025 06:30 pm GMT+3:30,2014,CADI,XTS,3.6L  6,6,2G61L5S31E9******,CERT OF TITLE-REBUILT SALVAGE,"255,566 A",ACTUAL,FRONT END,175 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/94898535/salvage-2006-toyota-sienna-ce-pa-scranton,94898535,"1,684 USD",12/17/2025 06:30 pm GMT+3:30,2006,TOYT,SIENNA CE,3.3L  6,6,5TDZA23C06S******,CERTIFICATE OF SALVAGE,"243,461 A",ACTUAL,REAR END,60 USD,0 USD,2077,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/94893605/salvage-2013-kia-sportage-base-nj-trenton,94893605,"8,368 USD",12/17/2025 06:30 pm GMT+3:30,2013,KIA,SPORTAGE B,2.4L  4,4,KNDPB3A23D7******,CERT OF TITLE-SALVAGE,"84,971 A",ACTUAL,FRONT END,250 USD,0 USD,0,NJ - TRENTON,0,N/A,N/A
https://www.copart.com/lot/94890255/salvage-2021-mini-cooper-countryman-all4-ny-long-island,94890255,"20,226 USD",12/17/2025 06:30 pm GMT+3:30,2021,MIN,COOPER COU,1.5L  3,3,WMZ43BR08M3******,MV-907A SALVAGE CERTIFICATE,"46,130 A",ACTUAL,FRONT END,80 USD,0 USD,0,NY - LONG ISLAND,0,N/A,N/A
https://www.copart.com/lot/94885875/clean-title-2023-hyundai-santa-fe-sel-premium-ma-north-boston,94885875,$1 USD,12/17/2025 06:30 pm GMT+3:30,2023,HYUN,SANTA FE S,2.5L  4,4,5NMS34AJ5PH******,CERTIFICATE OF TITLE (P),"39,400 A",ACTUAL,FRONT END,"14,100 USD",0 USD,2386,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94883045/clean-title-2008-toyota-tacoma-ma-north-boston,94883045,$1 USD,12/17/2025 06:30 pm GMT+3:30,2008,TOYT,TACOMA,2.7L  4,4,5TENX22N78Z******,CERTIFICATE OF TITLE (P),"127,184 A",ACTUAL,MINOR DENT/SCRATCHES,"3,300 USD",0 USD,3342,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94882795/salvage-2004-chrysler-town-&-country-touring-pa-scranton,94882795,"2,422 USD",12/17/2025 06:30 pm GMT+3:30,2004,CHRY,TOWN & COU,3.8L  6,6,2C4GP54L54R******,CERTIFICATE OF SALVAGE,"213,133 E",EXEMPT,BURN - ENGINE,60 USD,0 USD,2020,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/94882625/salvage-2022-lexus-rx-350-ny-syracuse,94882625,"39,103 USD",12/17/2025 06:30 pm GMT+3:30,2022,LEXS,RX 350,3.5L  6,6,2T2HZMDA0NC******,MV-907A SALVAGE CERTIFICATE,"30,047 A",ACTUAL,FRONT END,"3,000 USD",0 USD,175,NY - SYRACUSE,0,N/A,N/A
https://www.copart.com/lot/94881445/clean-title-2018-chevrolet-equinox-lt-ma-north-boston,94881445,$1 USD,12/17/2025 06:30 pm GMT+3:30,2018,CHEV,EQUINOX LT,1.5L  4,4,2GNAXSEV5J6******,CERTIFICATE OF TITLE,"150,025 A",ACTUAL,MECHANICAL,100 USD,0 USD,3521,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94878385/salvage-2021-mazda-cx-30-premium-pa-scranton,94878385,"18,444 USD",12/17/2025 06:30 pm GMT+3:30,2021,MAZD,CX-30 PREM,2.5L  4,4,3MVDMBDL4MM******,CERTIFICATE OF SALVAGE,"63,326 A",ACTUAL,SIDE,"3,800 USD",0 USD,98,PA - SCRANTON,0,N/A,N/A
https://www.copart.com/lot/94878305/salvage-2018-toyota-4runner-sr5sr5-premium-ny-syracuse,94878305,"20,151 USD",12/17/2025 06:30 pm GMT+3:30,2018,TOYT,4RUNNER SR,4.0L  6,6,JTEBU5JR5J5******,MV-907A SALVAGE CERTIFICATE,0 N,NOT ACTUAL,ALL OVER,250 USD,0 USD,174,NY - SYRACUSE,0,N/A,N/A
https://www.copart.com/lot/94877935/clean-title-2012-gmc-terrain-slt-me-windham,94877935,$1 USD,12/17/2025 06:30 pm GMT+3:30,2012,GMC,TERRAIN SL,3.0L  6,6,2GKFLXE58C6******,CERTIFICATE OF TITLE,"122,067 A",ACTUAL,MINOR DENT/SCRATCHES,100 USD,0 USD,0,ME - WINDHAM,0,N/A,N/A
https://www.copart.com/lot/94876375/clean-title-2013-toyota-corolla-base-ma-north-boston,94876375,"5,965 USD",12/17/2025 06:30 pm GMT+3:30,2013,TOYT,COROLLA BA,1.8L  4,4,2T1BU4EE0DC******,CERT OF TITLE-RECONSTRCTD COLL,"187,388 A",ACTUAL,FRONT END,325 USD,0 USD,3331,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94874345/clean-title-2014-subaru-xv-crosstrek-2-0-premium-ny-syracuse,94874345,"11,340 USD",12/17/2025 06:30 pm GMT+3:30,2014,SUBA,XV CROSSTR,2.0L  4,4,JF2GPAWC3E8******,CERTIFICATE OF TITLE,"170,940 A",ACTUAL,MECHANICAL,0 USD,0 USD,52,NY - SYRACUSE,0,N/A,N/A
https://www.copart.com/lot/94873975/clean-title-2013-gmc-acadia-sle-mi-kincheloe,94873975,"4,147 USD",12/17/2025 06:30 pm GMT+3:30,2013,GMC,ACADIA SLE,3.6L  6,6,1GKKRNED4DJ******,CERTIFICATE OF TITLE,"152,516 A",ACTUAL,FRONT END,0 USD,0 USD,70,MI - KINCHELOE,0,N/A,N/A
https://www.copart.com/lot/94866265/salvage-2012-mazda-3-i-ny-syracuse,94866265,"5,173 USD",12/17/2025 06:30 pm GMT+3:30,2012,MAZD,3 I,2.0L  4,4,JM1BL1L83C1******,MV-907A SALVAGE CERTIFICATE,"150,375 N",NOT ACTUAL,FRONT END,0 USD,0 USD,125,NY - SYRACUSE,0,N/A,N/A
https://www.copart.com/lot/94864985/salvage-2017-ram-2500-laramie-ny-syracuse,94864985,"39,604 USD",12/17/2025 06:30 pm GMT+3:30,2017,RAM,2500 LARAM,6.7L  6,6,3C6UR5FLXHG******,MV-907A SALVAGE CERTIFICATE,0 N,NOT ACTUAL,FRONT END,275 USD,0 USD,142,NY - SYRACUSE,0,N/A,N/A
https://www.copart.com/lot/94861815/clean-title-2011-honda-pilot-exl-me-windham,94861815,"3,200 USD",12/17/2025 06:30 pm GMT+3:30,2011,HOND,PILOT EXL,3.5L  6,6,5FNYF4H56BB******,CERTIFICATE OF TITLE,"173,854 A",ACTUAL,MINOR DENT/SCRATCHES,100 USD,0 USD,0,ME - WINDHAM,0,N/A,N/A
https://www.copart.com/lot/94861455/clean-title-2017-dodge-journey-crossroad-ma-north-boston,94861455,$1 USD,12/17/2025 06:30 pm GMT+3:30,2017,DODG,JOURNEY CR,3.6L  6,6,3C4PDDGGXHT******,CERTIFICATE OF TITLE (P),"146,883 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,MA - NORTH BOSTON,0,N/A,N/A
https://www.copart.com/lot/94861325/clean-title-2013-hyundai-sonata-gls-nj-trenton,94861325,$1 USD,12/17/2025 06:30 pm GMT+3:30,2013,HYUN,SONATA GLS,2.4L  4,4,5NPEB4AC8DH******,CERTIFICATE OF TITLE,"234,122 A",ACTUAL,REAR END,0 USD,0 USD,0,NJ - TRENTON,0,N/A,N/A
https://www.copart.com/lot/94859855/clean-title-2005-buick-lacrosse-cx-ma-freetown,94859855,"3,849 USD",12/17/2025 06:30 pm GMT+3:30,2005,BUIC,LACROSSE C,3.8L  6,6,2G4WC562151******,CERT OF TITLE-RECONSTRCTD COLL,"127,656 A",ACTUAL,FRONT END,325 USD,0 USD,0,MA - FREETOWN,0,N/A,N/A
